year;region;classification;pollutant;unit;source;data_status;energy_co2e_t;industry_co2e_t;traffic_co2e_t;buildings_co2e_t;agriculture_co2e_t;waste_co2e_t;fluorinated_gases_co2e_t;total_co2e_t;population;energy_co2e_t_percapita;industry_co2e_t_percapita;traffic_co2e_t_percapita;buildings_co2e_t_percapita;agriculture_co2e_t_percapita;waste_co2e_t_percapita;fluorinated_gases_co2e_t_percapita;total_co2e_t_percapita;international_flight_co2e_t
1990;Austria;EH;THG;t CO2-äq;OLI 2021 (1990-2020), NowCast (2021);August 2022;NA;NA;NA;NA;NA;NA;NA;NA;7644818;NA;NA;NA;NA;NA;NA;NA;NA;NA
1990;Austria;EH Abgrenzung ab 2013;THG;t CO2-äq;OLI 2021 (1990-2020), NowCast (2021);August 2022;NA;NA;NA;NA;NA;NA;NA;NA;7644818;NA;NA;NA;NA;NA;NA;NA;NA;NA
1990;Austria;Gesamt;THG;t CO2-äq;OLI 2021 (1990-2020), NowCast (2021);August 2022;14644368.122059;21763078.4640913;13768307.8694921;12880555.06372;9491405.99888882;4219672.47067911;1655832.7408902;78423220.7298205;7644818;1.91559408243061;2.84677522265295;1.80099877714448;1.68487399748693;1.24154767306283;0.551965065836637;0.216595442937974;10.2583502615524;888825.9742
1990;Austria;KSG;THG;t CO2-äq;OLI 2021 (1990-2020), NowCast (2021);August 2022;NA;NA;NA;NA;NA;NA;NA;NA;7644818;NA;NA;NA;NA;NA;NA;NA;NA;NA
1990;Burgenland;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;NA;NA;NA;NA;NA;NA;NA;NA;270670;NA;NA;NA;NA;NA;NA;NA;NA;NA
1990;Burgenland;Gesamt;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;1588.85956984117;106080.205964525;510487.111017528;459387.672957265;328427.741111659;184842.650802639;4660.65324533055;1595474.89466879;270670;0.00587009853268249;0.391917116653212;1.88601289768917;1.69722419535695;1.2133880412002;0.68290778735227;0.0172189501804062;5.8945390869649;NA
1990;Burgenland;KSG;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;NA;NA;NA;NA;NA;NA;NA;NA;270670;NA;NA;NA;NA;NA;NA;NA;NA;NA
1990;Kärnten;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;NA;NA;NA;NA;NA;NA;NA;NA;544983;NA;NA;NA;NA;NA;NA;NA;NA;NA
1990;Kärnten;Gesamt;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;474005.993544505;815951.323870169;1015444.37637293;973157.097061747;793407.164971038;316776.019100826;118947.745061676;4507689.71998289;544983;0.869762898190411;1.49720509423261;1.86325881059213;1.7856650520507;1.45583837472185;0.581258533019977;0.21825955132853;8.2712483141362;NA
1990;Kärnten;KSG;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;NA;NA;NA;NA;NA;NA;NA;NA;544983;NA;NA;NA;NA;NA;NA;NA;NA;NA
1990;Niederösterreich;EH;THG;t CO2-äq;BLI 2022 (1990-2020);Oktober 2022;NA;NA;NA;NA;NA;NA;NA;NA;1455968;NA;NA;NA;NA;NA;NA;NA;NA;NA
