year,region,classification,pollutant,unit,source,data_status,energy_industry_co2e_t,energy_co2e_t,industry_co2e_t,traffic_co2e_t,buildings_co2e_t,agriculture_co2e_t,waste_co2e_t,fluorinated_gases_co2e_t,total_co2e_t,population,energy_co2e_t_percapita,industry_co2e_t_percapita,energy_industry_co2e_t_percapita,traffic_co2e_t_percapita,buildings_co2e_t_percapita,agriculture_co2e_t_percapita,waste_co2e_t_percapita,fluorinated_gases_co2e_t_percapita,total_co2e_t_percapita,international_flight_co2e_t
2017,Burgenland,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,126626.3443,10570.53347,116055.8108,949498.3928,315864.627,241957.4575,79331.35266,73513.02404,1786791.198,291942,0.0362076490193258,0.397530368360839,0.433738017482925,3.25235283994766,1.08194308115996,0.828786051681498,0.271736689684937,0.251806948092429,6.12036362702181,
2017,Kärnten,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,744975,181174,563801,,,,,,744975,561077,0.322903986440364,1.00485494860777,1.32775893504813,,,,,,1.32775893504813,
2017,Kärnten,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1278025.624,302644.2508,975381.3729,1700567.305,470760.6337,712419.8735,150971.9945,218853.152,4531598.583,561077,0.539398782698275,1.7384091183563,2.27780790158927,3.0308982635182,0.839030353587832,1.26973637040905,0.269075357749471,0.390059032895663,8.07660728028417,
2017,Kärnten,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,533050.6237,121470.2508,411580.3729,1696640.579,470760.6337,712419.8735,150971.9945,218853.152,3782696.857,561077,0.216494796257911,0.733554169748537,0.950048966006448,3.02389971251718,0.839030353587832,1.26973637040905,0.269075357749471,0.390059032895663,6.74184979423502,
2017,Niederösterreich,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,6587051,4463117,2123934,,,,,,6587051,1665753,2.67933901364728,1.27505938755626,3.95439840120354,,,,,,3.95439840120354,
2017,Niederösterreich,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,8170936.96,5101014.072,3069922.889,5200558.985,1843372.35,2185509.151,619332.9962,419607.49,18439317.93,1665753,3.06228718903703,1.84296404629018,4.90525123472688,3.122046897109,1.10663006460141,1.31202474256387,0.371803620464739,0.251902586998192,11.0696591451434,
2017,Niederösterreich,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1583885.96,637897.0718,945988.8885,5180590.457,1843372.35,2185509.151,619332.9962,419607.49,11832298.4,1665753,0.382948175269683,0.567904658433753,0.950852833523337,3.11005920865819,1.10663006460141,1.31202474256387,0.371803620464739,0.251902586998192,7.10327305428836,
2017,Oberösterreich,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,13008717,978845,12029872,,,,,,13008717,1465045,0.668133060759226,8.21126450040784,8.87939756116706,,,,,,8.87939756116706,
2017,Oberösterreich,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,14500270.25,1076035.548,13424234.71,4430121.789,1398802.257,2306780.88,494676.2073,386417.7909,23517069.18,1465045,0.734472694012812,9.16301868543287,9.8974913739851,3.02388103368838,0.954784499452235,1.57454609244085,0.337652568555915,0.263758308379606,16.052113880461,
2017,Oberösterreich,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1491553.255,97190.54786,1394362.707,4425587.019,1398802.257,2306780.88,494676.2073,386417.7909,10503817.41,1465045,0.0663396331580259,0.951754182977315,1.0180938162309,3.02078572262285,0.954784499452235,1.57454609244085,0.337652568555915,0.263758308379606,7.16962100822842,
2017,Salzburg,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,590947,214301,376646,,,,,,590947,549263,0.390160997554905,0.685729787005496,1.0758907845604,,,,,,1.0758907845604,
2017,Salzburg,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,910214.3934,264469.0348,645745.3586,1516945.588,524090.8066,628313.2619,102704.4874,138706.5622,3820975.099,549263,0.48149799786259,1.1756578517031,1.65715584956569,2.76178367740044,0.954170964729101,1.14392060251646,0.186985992866805,0.25253214252553,6.95654922869372,
2017,Salzburg,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,319267.3934,50168.0348,269099.3586,1513070.133,524090.8066,628313.2619,102704.4874,138706.5622,3226152.645,549263,0.091337000307685,0.489928064697604,0.581265065005289,2.75472794089535,0.954170964729101,1.14392060251646,0.186985992866805,0.25253214252553,5.87360270944884,
2017,Steiermark,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,6789996,1638719,5151277,,,,,,6789996,1237298,1.32443356410501,4.16332767045611,5.48776123456112,,,,,,5.48776123456112,
2017,Steiermark,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,7438444.201,1793976.41,5644467.791,3591882.945,1014526.084,1449048.356,373807.412,324707.7025,14192416.7,1237298,1.44991457999609,4.56193074829184,6.01184532828793,2.90300553706544,0.819952900594683,1.17113933425901,0.302115910637534,0.262432900158248,11.4704919105987,
2017,Steiermark,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,648448.2014,155257.41,493190.7914,3587963.467,1014526.084,1449048.356,373807.412,324707.7025,7398501.223,1237298,0.125481015891079,0.398603078159021,0.524084094050099,2.89983776503316,0.819952900594683,1.17113933425901,0.302115910637534,0.262432900158248,5.97956290481355,
2017,Tirol,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,577879,41888,535991,,,,,,577879,746153,0.0561386203633839,0.718339268219789,0.774477888583173,,,,,,0.774477888583173,
2017,Tirol,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1068773.298,89833.44508,978939.8527,1980536.337,922321.4934,694820.4917,132498.4859,188257.8567,4987207.962,746153,0.120395475297962,1.31198273370207,1.43237820929488,2.65433005965264,1.23610237230166,0.931203776839335,0.177575491755712,0.252304630149581,6.68389453905566,
2017,Tirol,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,490894.2978,47945.44508,442948.8527,1975305.805,922321.4934,694820.4917,132498.4859,188257.8567,4404098.43,746153,0.0642568549345778,0.59364346548228,0.657900320443662,2.64732006036295,1.23610237230166,0.931203776839335,0.177575491755712,0.252304630149581,5.9024066511828,
2017,Vorarlberg,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,45634,,45634,,,,,,45634,388752,,0.117385891262296,0.117385891262296,,,,,,0.117385891262296,
2017,Vorarlberg,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,297360.8244,10540.76873,286820.0556,975109.3136,458647.393,251204.3865,62026.6822,98205.91194,2142554.512,388752,0.0271143781382475,0.737796990369181,0.764911368687492,2.50830687327654,1.17979429816438,0.646181592634893,0.159553345577643,0.252618409525867,5.51136588879285,
2017,Vorarlberg,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,251726.8244,10540.76873,241186.0556,974874.6854,458647.393,251204.3865,62026.6822,98205.91194,2096685.883,388752,0.0271143781382475,0.620411099106886,0.647525477425197,2.50770333117257,1.17979429816438,0.646181592634893,0.159553345577643,0.252618409525867,5.39337645336873,
2017,Wien,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,2114250,2114250,,,,,,,2114250,1867582,1.1320788056428,,1.1320788056428,,,,,,1.1320788056428,
2017,Wien,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,2599101.214,2243917.526,355183.6882,3357271.584,1675927.931,28317.11462,547784.7673,472469.8863,8680872.498,1867582,1.20150950587444,0.190183717876912,1.39169322364426,1.79765685469232,0.897378498507696,0.0151624478175523,0.29331229755909,0.252984814749767,4.64818813738834,
2017,Wien,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,484851.2144,129667.5262,355183.6882,3357263.555,1675927.931,28317.11462,547784.7673,472469.8863,6566614.469,1867582,0.0694307003387268,0.190183717876912,0.259614418215639,1.79765255555044,0.897378498507696,0.0151624478175523,0.29331229755909,0.252984814749767,3.51610503260366,
2018,Austria,Emissionshandel,THG,t CO2-äq,NowCast (1990-2023),31072024,28402029,9052976,19349053,,,,,,,8822267,1.02615076147661,2.19320646269264,3.21935722416925,,,,,,,
2018,Austria,Emissionshandel Abgrenzung ab 2013,THG,t CO2-äq,NowCast (1990-2023),31072024,28402029,9052976,19349053,,,,,,,8822267,1.02615076147661,2.19320646269264,3.21935722416925,,,,,,,
2018,Austria,Gesamt,THG,t CO2-äq,NowCast (1990-2023),31072024,34024262.28,9989259.434,24035002.84,23866075,7873432.232,8372818.321,2433577.749,2333280.292,78903445.87,8822267,1.13227806798411,2.7243567713378,3.85663484000201,2.70520887658467,0.892450005423776,0.949055194203485,0.275844944275661,0.264476272595241,8.94367013263144,2548887
2018,Austria,KSG,THG,t CO2-äq,NowCast (1990-2023),31072024,5622233.278,936283.4341,4685949.844,23820032.76,7873432.232,8372818.321,2433577.749,2333280.292,50455374.63,8822267,0.106127306518835,0.531150309098557,0.637277615606057,2.69999000937061,0.892450005423776,0.949055194203485,0.275844944275661,0.264476272595241,5.71909404124813,
2018,Burgenland,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,100274,,100274,,,,,,100274,292675,,0.342612112411378,0.342612112411378,,,,,,0.342612112411378,
2018,Burgenland,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,215245.2116,6064.37969,209180.8319,953698.8291,302380.5001,237133.4109,76364.22052,74419.63136,1859241.804,292675,0.020720525121722,0.71472053267276,0.73544105782865,3.25855925207141,1.03316135679508,0.810227764243615,0.260918153309985,0.254273960399761,6.35258154608354,
2018,Burgenland,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,114971.2116,6064.37969,108906.8319,952957.8999,302380.5001,237133.4109,76364.22052,74419.63136,1758226.874,292675,0.020720525121722,0.372108420261382,0.392828945417272,3.25602767540788,1.03316135679508,0.810227764243615,0.260918153309985,0.254273960399761,6.00743785427522,
2018,Kärnten,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,749487,139597,609890,,,,,,749487,560898,0.248881258267992,1.08734564929809,1.33622690756608,,,,,,1.33622690756608,
2018,Kärnten,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1210103.983,202013.0061,1008090.976,1738478.493,438477.3855,703912.3487,149001.5225,204675.2248,4444648.957,560898,0.360159968657403,1.79728038966087,2.15744035992284,3.09945568178171,0.781741752511152,1.25497389667997,0.265648161519563,0.364906319509073,7.92416617103288,
2018,Kärnten,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,460616.9825,62416.00608,398200.9764,1734182.568,438477.3855,703912.3487,149001.5225,204675.2248,3690866.032,560898,0.111278710353754,0.709934741075917,0.821213451465329,3.09179666891306,0.781741752511152,1.25497389667997,0.265648161519563,0.364906319509073,6.58028025059815,
2018,Niederösterreich,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,6564211,4388064,2176147,,,,,,6564211,1670668,2.62653262048474,1.30256101152353,3.92909363200827,,,,,,3.92909363200827,
2018,Niederösterreich,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,7907529.193,4795599.48,3111929.713,5239114.324,1667352.333,2148237.888,632482.126,425131.9811,18019847.85,1670668,2.87046826778271,1.86268589151166,4.73315415929437,3.135939830056,0.998015364512878,1.28585565055415,0.378580379824118,0.254468261258371,10.7860136484328,
2018,Niederösterreich,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1343318.193,407535.4799,935782.7135,5217311.239,1667352.333,2148237.888,632482.126,425131.9811,11433833.76,1670668,0.243935647238111,0.560124880287406,0.804060527286092,3.12288931074277,0.998015364512878,1.28585565055415,0.378580379824118,0.254468261258371,6.84386949411852,
2018,Oberösterreich,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,11261756,899064,10362692,,,,,,11261756,1473576,0.6101239433867,7.03234308919255,7.64246703257925,,,,,,7.64246703257925,
2018,Oberösterreich,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,12728642.52,981738.3133,11746904.21,4524876.723,1218212.606,2271846.618,467105.1162,382160.4718,21592844.05,1473576,0.666228489945548,7.9716989215351,8.63792740924119,3.07067753750061,0.826704972122239,1.54172341161908,0.316987461929347,0.259342220421614,14.653363009441,
2018,Oberösterreich,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1466886.519,82674.31327,1384212.205,4520008.898,1218212.606,2271846.618,467105.1162,382160.4718,10326220.23,1473576,0.0561045465384887,0.93935582894944,0.995460375983322,3.06737412797168,0.826704972122239,1.54172341161908,0.316987461929347,0.259342220421614,7.00759257072591,
2018,Salzburg,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,605646,185301,420345,,,,,,605646,552579,0.335338476489335,0.760696660567991,1.09603513705733,,,,,,1.09603513705733,
2018,Salzburg,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,932753.8779,218458.7095,714295.1684,1509420.024,461412.8402,621829.492,99996.5401,140808.7701,3766221.544,552579,0.395343850381574,1.29265710133755,1.68800095171912,2.73159136340686,0.835016966261838,1.1253223376205,0.180963337549925,0.25482106649004,6.81571602250538,
2018,Salzburg,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,327107.8779,33157.70953,293950.1684,1505244.382,461412.8402,621829.492,99996.5401,140808.7701,3156399.903,552579,0.0600053739465307,0.531960440769555,0.591965814661795,2.72403472082725,0.835016966261838,1.1253223376205,0.180963337549925,0.25482106649004,5.71212424467814,
2018,Steiermark,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,6418111,1336092,5082019,,,,,,6418111,1240214,1.07730762594197,4.09769523646725,5.17500286240923,,,,,,5.17500286240923,
2018,Steiermark,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,7093552.02,1521678.349,5571873.671,3638473.53,981853.9395,1427767.509,305760.5618,334510.2353,13781917.8,1240214,1.22694821135707,4.49267116078354,5.71961937214061,2.93374653890377,0.79168106431632,1.1512267310319,0.246538550443714,0.269719770378338,11.1125320307624,
2018,Steiermark,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,675441.02,185586.3492,489854.6708,3634241.322,981853.9395,1427767.509,305760.5618,334510.2353,7359574.587,1240214,0.14964058557636,0.394975924155025,0.544616509731385,2.93033405686438,0.79168106431632,1.1512267310319,0.246538550443714,0.269719770378338,5.93411668228225,
2018,Tirol,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,593413,40675,552738,,,,,,593413,751140,0.054151023777192,0.735865484463615,0.790016508240807,,,,,,0.790016508240807,
2018,Tirol,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1087675.994,79202.93496,1008473.059,1961519.855,840021.2066,686654.8976,125506.9233,191090.641,4892469.517,751140,0.105443638948798,1.34259000852038,1.44803364752243,2.61139049311713,1.11832841627393,0.914150354927177,0.16708858974359,0.254400832068589,6.51339233298719,
2018,Tirol,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,494262.9942,38527.93496,455735.0593,1955826.85,840021.2066,686654.8976,125506.9233,191090.641,4293363.513,751140,0.0512926151716058,0.60672452445616,0.658017139547887,2.60381134009639,1.11832841627393,0.914150354927177,0.16708858974359,0.254400832068589,5.71579667305695,
2018,Vorarlberg,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,44948,,44948,,,,,,44948,391741,,0.114739075052139,0.114739075052139,,,,,,0.114739075052139,
2018,Vorarlberg,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,297495.5547,5410.59242,292084.9623,975144.0625,405372.9608,248519.2118,56598.09078,99836.7579,2082966.638,391741,0.0138116572429233,0.745607333161451,0.75941899035332,2.48925709205827,1.03479840200541,0.634396736108807,0.144478343548416,0.254853992561412,5.31720355541033,
2018,Vorarlberg,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,252547.5547,5410.59242,247136.9623,974918.1751,405372.9608,248519.2118,56598.09078,99836.7579,2037792.751,391741,0.0138116572429233,0.630868258109312,0.644679915301181,2.48868046770698,1.03479840200541,0.634396736108807,0.144478343548416,0.254853992561412,5.20188785702798,
2018,Wien,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,2064183,2064183,,,,,,,2064183,1888776,1.09286807964523,,1.09286807964523,,,,,,1.09286807964523,
2018,Wien,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,2551263.925,2179093.669,372170.2559,3325349.156,1558348.46,26916.94571,520762.6475,480646.5784,8463287.712,1888776,1.15370677571083,0.197043088169269,1.35074986393304,1.76058418573722,0.825057317543213,0.0142509994356133,0.275714350192929,0.254475161903794,4.48083187842285,
2018,Wien,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,487080.925,114910.669,372170.2559,3325341.426,1558348.46,26916.94571,520762.6475,480646.5784,6399096.982,1888776,0.0608386960656002,0.197043088169269,0.257881784287814,1.76058009313968,0.825057317543213,0.0142509994356133,0.275714350192929,0.254475161903794,3.38795970618009,
2019,Austria,Emissionshandel,THG,t CO2-äq,NowCast (1990-2023),31072024,29563827,9233028,20330799,,,,,,,8858775,1.04224658601217,2.29498988291271,3.33723646892488,,,,,,,
2019,Austria,Emissionshandel Abgrenzung ab 2013,THG,t CO2-äq,NowCast (1990-2023),31072024,29563827,9233028,20330799,,,,,,,8858775,1.04224658601217,2.29498988291271,3.33723646892488,,,,,,,
2019,Austria,Gesamt,THG,t CO2-äq,NowCast (1990-2023),31072024,35073580.99,10038673.68,25034907.31,23960006.17,8091059.418,8304313.321,2376923.716,2252366.78,80058250.4,8858775,1.13318982364943,2.82600103400301,3.95919085765244,2.70466358723413,0.913338403786076,0.937411021388397,0.268312911886802,0.254252622964236,9.03716940547649,2928445
2019,Austria,KSG,THG,t CO2-äq,NowCast (1990-2023),31072024,5509753.986,805645.6751,4704108.311,23913910.36,8091059.418,8304313.321,2376923.716,2252366.78,50448327.58,8858775,0.0909432370841341,0.531011151203186,0.621954388276031,2.69946018044256,0.913338403786076,0.937411021388397,0.268312911886802,0.254252622964236,5.69472952863122,
2019,Burgenland,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,101718,,101718,,,,,,101718,293433,,0.346648127511221,0.346648127511221,,,,,,0.346648127511221,
2019,Burgenland,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,226851.9841,12338.62399,214513.3601,955530.6711,306909.8817,237247.8724,72334.26677,71484.93116,1870359.607,293433,0.0420492037023784,0.731047155909526,0.773096359645984,3.25638449356412,1.04592830969932,0.808524850306544,0.246510333772957,0.243615854931109,6.37406020113621,
2019,Burgenland,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,125133.9841,12338.62399,112795.3601,955318.2174,306909.8817,237247.8724,72334.26677,71484.93116,1768429.154,293433,0.0420492037023784,0.384399028398306,0.426448232134763,3.2556604655918,1.04592830969932,0.808524850306544,0.246510333772957,0.243615854931109,6.02668804803822,
2019,Kärnten,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,724203,99321,624882,,,,,,724203,560939,0.177062033483142,1.1139927870945,1.29105482057764,,,,,,1.29105482057764,
2019,Kärnten,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1162773.776,138948.285,1023825.491,1744210.306,446915.8359,703367.3389,144203.5102,207459.7531,4408930.52,560939,0.247706586634197,1.82519933718283,2.07290592381703,3.10944738376187,0.79672805046538,1.25391056585475,0.257075208177716,0.36984369619513,7.85991082809361,
2019,Kärnten,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,438570.7761,39627.285,398943.4911,1739869.678,446915.8359,703367.3389,144203.5102,207459.7531,3680386.892,560939,0.0706445531510557,0.711206550266607,0.781851103417662,3.10170923754633,0.79672805046538,1.25391056585475,0.257075208177716,0.36984369619513,6.56111786130043,
2019,Niederösterreich,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,6202281,4015048,2187233,,,,,,6202281,1677542,2.39341131250365,1.30383203520389,3.69724334770754,,,,,,3.69724334770754,
2019,Niederösterreich,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,7542244.064,4403254.014,3138990.049,5264859.968,1749583.066,2139018.228,621236.837,408821.5772,17725763.74,1677542,2.62482490095628,1.87118417839911,4.4960090799515,3.13843705135251,1.04294441867923,1.27509071486735,0.37032565324743,0.243702737219098,10.5665096551979,
2019,Niederösterreich,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1339963.064,388206.0145,951757.0495,5242917.374,1749583.066,2139018.228,621236.837,408821.5772,11501540.15,1677542,0.231413588750684,0.567352143493278,0.798765732243962,3.12535684590907,1.04294441867923,1.27509071486735,0.37032565324743,0.243702737219098,6.85618610443137,
2019,Oberösterreich,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,12665891,1110730,11555161,,,,,,12665891,1482095,0.749432391310948,7.79650494738866,8.54593733869961,,,,,,8.54593733869961,
2019,Oberösterreich,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,14084240.22,1172106.231,12912133.99,4545342.253,1269553.594,2231369.225,445277.6937,366034.989,22941817.98,1482095,0.790844197571681,8.71208255206313,9.50292674896009,3.06683596733003,0.856593938985018,1.50555074067452,0.300438024350666,0.246971340568587,15.4793167644449,
2019,Oberösterreich,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1418349.224,61376.23102,1356972.993,4540381.037,1269553.594,2231369.225,445277.6937,366034.989,10270965.76,1482095,0.0414118062742267,0.915577606698626,0.956989412959358,3.06348853278636,0.856593938985018,1.50555074067452,0.300438024350666,0.246971340568587,6.93003198850276,
2019,Salzburg,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,621202,196221,424981,,,,,,621202,555221,0.353410623877699,0.765426739982818,1.11883736386052,,,,,,1.11883736386052,
2019,Salzburg,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,897553.2642,218021.7973,679531.4669,1515766.899,482994.7863,615562.9316,98975.48519,135412.7104,3746266.076,555221,0.392675704449219,1.22389366918758,1.6165693736368,2.73002443891712,0.869914477838554,1.10868092453275,0.178263223455165,0.243889749126924,6.74734218626457,
2019,Salzburg,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,276351.2642,21800.79735,254550.4669,1511711.809,482994.7863,615562.9316,98975.48519,135412.7104,3121008.986,555221,0.0392650806615744,0.458466929204767,0.497732009776287,2.72272087871316,0.869914477838554,1.10868092453275,0.178263223455165,0.243889749126924,5.6212012622001,
2019,Steiermark,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,6218035,1313195,4904840,,,,,,6218035,1243052,1.05642804967129,3.94580435894878,5.00223240862007,,,,,,5.00223240862007,
2019,Steiermark,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,6945985.392,1475727.04,5470258.352,3653790.901,986893.1674,1423930.566,309251.814,320018.5739,13639870.41,1243052,1.18718045584577,4.40066735100382,5.58784780684959,2.93937092012241,0.793927500538996,1.14551166483783,0.248784293818762,0.257445846111024,10.9728880288194,
2019,Steiermark,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,727950.3922,162532.04,565418.3521,3649321.532,986893.1674,1423930.566,309251.814,320018.5739,7417366.045,1243052,0.13075240617448,0.454862992135486,0.585615398390413,2.93577543980461,0.793927500538996,1.14551166483783,0.248784293818762,0.257445846111024,5.9670601430994,
2019,Tirol,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,529635,44262,485373,,,,,,529635,754705,0.0586480810382865,0.643129434679776,0.701777515718062,,,,,,0.701777515718062,
2019,Tirol,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,1023224.395,86514.37135,936710.0239,1969151.951,901068.1754,679863.5712,115316.7068,183831.1482,4872455.948,754705,0.114633361843369,1.2411604850902,1.35579384660231,2.60916775561312,1.19393428611179,0.90083353257233,0.152797062163362,0.243580138199694,6.45610662179262,
2019,Tirol,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,493589.3953,42252.37135,451337.0239,1963423.437,901068.1754,679863.5712,115316.7068,183831.1482,4337092.434,754705,0.0559852808050828,0.598031050410425,0.654016331281759,2.6015773540655,1.19393428611179,0.90083353257233,0.152797062163362,0.243580138199694,5.74673870452694,
2019,Vorarlberg,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,46611,,46611,,,,,,46611,394297,,0.118212920717124,0.118212920717124,,,,,,0.118212920717124,
2019,Vorarlberg,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,295174.9578,6397.200686,288777.7572,979196.2215,436880.1801,246887.3457,53695.55072,96318.96375,2108153.22,394297,0.0162243199567838,0.732386391983708,0.748610711722382,2.48339759496014,1.10799772785489,0.626145635650284,0.13618046984887,0.244280234822989,5.34661237595011,
2019,Vorarlberg,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,248563.9578,6397.200686,242166.7572,978954.9613,436880.1801,246887.3457,53695.55072,96318.96375,2061300.959,394297,0.0162243199567838,0.614173471266583,0.630397791005258,2.48278572066234,1.10799772785489,0.626145635650284,0.13618046984887,0.244280234822989,5.22778757890626,
2019,Wien,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,2454251,2454251,,,,,,,2454251,1897491,1.29341904651985,,1.29341904651985,,,,,,1.29341904651985,
2019,Wien,Gesamt,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,2895532.928,2525366.111,370166.817,3332157.004,1510260.731,27066.24272,516631.8518,462984.1332,8744632.892,1897491,1.33089754365106,0.195082251773526,1.52597979542459,1.75608580172449,0.795925108999199,0.0142642271926454,0.272271042023388,0.24399806544537,4.60852404148426,
2019,Wien,KSG,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,441281.9282,71115.11121,370166.817,3332012.315,1510260.731,27066.24272,516631.8518,462984.1332,6290237.203,1897491,0.0374784972418842,0.195082251773526,0.23256074901014,1.7560095489254,0.795925108999199,0.0142642271926454,0.272271042023388,0.24399806544537,3.31502874216531,
2020,Austria,Emissionshandel,THG,t CO2-äq,NowCast (1990-2023),31072024,27034145,7796845,19237300,,,,,,,8901064,0.875945280249642,2.16123600504389,3.03718128529353,,,,,,,
2020,Austria,Emissionshandel Abgrenzung ab 2013,THG,t CO2-äq,NowCast (1990-2023),31072024,27034145,7796845,19237300,,,,,,,8901064,0.875945280249642,2.16123600504389,3.03718128529353,,,,,,,
2020,Austria,Gesamt,THG,t CO2-äq,NowCast (1990-2023),31072024,32502439.58,8595181.658,23907257.92,20712449.72,8085862.28,8275878.876,2310227.066,2143198.335,74030055.86,8901064,0.965635305846582,2.68588765567802,3.65152296174929,2.32696335179704,0.908415250131894,0.929762877336912,0.259545046075391,0.240780016299175,8.31698950372675,1052060
2020,Austria,KSG,THG,t CO2-äq,NowCast (1990-2023),31072024,5468294.582,798336.6584,4669957.924,20689206.46,8085862.28,8275878.876,2310227.066,2143198.335,46972667.6,8901064,0.0896900256418783,0.524651651083511,0.614341676680451,2.32435206173105,0.908415250131894,0.929762877336912,0.259545046075391,0.240780016299175,5.27719692836722,
2020,Burgenland,Emissionshandel,THG,t CO2-äq,BLI 2024 (1990-2022),31102024,89539,,89539,,,,,,89539,294436,,0.304103438438234,0.304103438438234,,,,,,0.304103438438234,
