name;eic;gasDayStart;gasInStorage;injection;withdrawal;workingGasVolume;injectionCapacity;withdrawalCapacity;trend;full
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-06-10;15.036;188.51;0;25.2889;210.55;304.28;0.75;59.46
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-06-09;14.8475;173.64;0;25.2889;210.55;304.28;0.69;58.71
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-06-08;14.6738;157.45;0;25.2889;210.55;304.28;0.62;58.02
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-06-07;14.5164;188.82;0;25.2889;210.55;304.28;0.75;57.4
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-06-06;14.3276;192.25;0;25.2889;210.55;304.28;0.76;56.66
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-06-05;14.1353;201.13;0;25.2889;210.55;304.28;0.8;55.9
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-06-04;13.9342;194.27;0;25.2889;210.55;304.28;0.77;55.1
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-06-03;13.7399;206.97;0;25.2889;210.55;304.28;0.82;54.33
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-06-02;13.533;206.28;0;25.2889;210.55;304.28;0.82;53.51
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-06-01;13.3267;202.79;0;25.2889;210.55;304.28;0.8;52.7
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-31;13.1239;185.17;0;25.2889;210.55;304.28;0.73;51.9
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-30;12.9387;202.08;0;25.2889;210.55;304.28;0.8;51.16
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-29;12.7366;215.15;0;25.2889;210.55;304.28;0.85;50.36
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-28;12.5215;201.79;0;25.2889;210.55;304.28;0.8;49.51
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-27;12.3197;195.5;0;25.2889;210.55;304.28;0.77;48.72
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-26;12.1242;202.68;0;25.2889;210.55;304.28;0.8;47.94
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-25;11.9215;170.03;0;25.2889;210.55;304.28;0.67;47.14
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-24;11.7515;188.83;0;25.2889;210.55;304.28;0.75;46.47
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-23;11.5627;209.64;0;25.2889;210.55;304.28;0.83;45.72
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-22;11.353;209.41;0;25.2889;210.55;304.28;0.83;44.89
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-21;11.1436;209.01;0;25.2889;210.55;304.28;0.83;44.07
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-20;10.9346;194.17;0;25.2889;210.55;304.28;0.77;43.24
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-19;10.7404;189.61;0;25.2889;210.55;304.28;0.75;42.47
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-18;10.5508;199.93;0;25.2889;210.55;304.28;0.79;41.72
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-17;10.3509;199.83;0;25.2889;210.55;304.28;0.79;40.93
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-16;10.151;203.48;0;25.2889;210.55;304.28;0.8;40.14
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-15;9.9476;197.22;0;25.2889;210.55;304.28;0.78;39.34
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-14;9.7503;204.6;0;25.2889;210.55;304.28;0.81;38.56
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-13;9.5457;208.77;0;25.2889;210.55;304.28;0.83;37.75
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-12;9.337;160.12;0;25.2889;210.55;304.28;0.63;36.92
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-11;9.1768;196.75;0;25.2889;210.55;304.28;0.78;36.29
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-10;8.9801;193.92;0;25.2889;210.55;304.28;0.77;35.51
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-09;8.7862;199.04;0;25.2889;210.55;304.28;0.79;34.74
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-08;8.5871;207.8;0;25.2889;210.55;304.28;0.82;33.96
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-07;8.3793;215.9;0;25.2889;210.55;304.28;0.85;33.13
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-06;8.1634;218.9;0;25.2889;210.55;304.28;0.87;32.28
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-05;7.9445;207.56;0;25.2889;210.55;304.28;0.82;31.42
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-04;7.737;176.1;0;25.2889;210.55;304.28;0.7;30.59
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-03;7.5609;160.92;0;25.2889;210.55;304.28;0.64;29.9
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-02;7.4;180.23;0;25.2889;210.55;304.28;0.71;29.26
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-05-01;7.2197;188.61;0;25.2889;210.55;304.28;0.75;28.55
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-30;7.0311;140.91;0;25.2889;210.55;304.28;0.56;27.8
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-29;6.8902;167.66;0;25.2889;210.55;304.28;0.66;27.25
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-28;6.7226;161.68;0;25.2889;210.55;304.28;0.64;26.58
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-27;6.5609;56.8;0;25.2889;210.55;304.28;0.22;25.94
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-26;6.5041;53.34;0;25.2889;210.55;304.28;0.21;25.72
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-25;6.4507;165.48;0;25.2889;210.55;304.28;0.65;25.51
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-24;6.2853;175.67;0;25.2889;210.55;304.28;0.69;24.85
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-23;6.1096;163.76;0;25.2889;210.55;304.28;0.65;24.16
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-22;5.9458;56.9;0;25.2889;210.55;304.28;0.23;23.51
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-21;5.8889;27.82;0;25.2889;210.55;304.28;0.11;23.29
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-20;5.8611;0;72.5;25.2889;210.55;304.28;-0.29;23.18
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-19;5.9336;80.43;0;25.2889;210.55;304.28;0.32;23.46
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-18;5.8531;208.46;0;25.2889;210.55;304.28;0.82;23.15
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-17;5.6447;180.89;0;25.2889;210.55;304.28;0.72;22.32
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-16;5.4638;176.78;0;25.2889;210.55;304.28;0.7;21.61
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-15;5.287;141.75;0;25.2889;210.55;304.28;0.56;20.91
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-14;5.1453;52.5;0;25.2889;210.55;304.28;0.21;20.35
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-13;5.0927;30.06;0;25.2889;210.55;304.28;0.12;20.14
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-12;5.0627;0;51.6;25.2889;210.55;304.28;-0.2;20.02
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-11;5.1143;2.23;0;25.2889;210.55;304.28;0.01;20.22
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-10;5.112;126.2;0;25.2889;210.55;304.28;0.5;20.21
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-09;4.9859;145.18;0;25.2889;210.55;304.28;0.57;19.72
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-08;4.8407;148.34;0;25.2889;210.55;304.28;0.59;19.14
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-07;4.6923;118.62;0;25.2889;210.55;304.28;0.47;18.55
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-06;4.5737;55.1;0;25.2889;210.55;304.28;0.22;18.09
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-05;4.5186;0;9.8;25.2889;210.55;304.28;-0.04;17.87
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-04;4.5284;0;67.3;25.2889;210.55;304.28;-0.27;17.91
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-03;4.5956;28.02;0;25.2889;210.55;304.28;0.11;18.17
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-02;4.5676;51.49;0;25.2889;210.55;304.28;0.2;18.06
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-04-01;4.5161;52.1;0;25.2889;210.55;304.28;0.21;17.86
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-31;4.464;53.92;0;25.2889;210.55;304.28;0.21;17.65
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-30;4.4101;11.9;0;25.2889;210.55;304.28;0.05;17.44
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-29;4.3982;69.3;0;25.2889;210.55;304.28;0.27;17.39
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-28;4.3289;43.51;0;25.2889;210.55;304.28;0.17;17.12
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-27;4.2854;90.12;0;25.2889;210.55;304.28;0.36;16.95
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-26;4.1854;93.15;0;25.2889;210.55;304.28;0.37;16.55
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-25;4.0923;44.75;0;25.2889;210.55;304.28;0.18;16.18
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-24;4.0475;0;7.3;25.2889;210.55;304.28;-0.03;16.01
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-23;4.0549;0;18.5;25.2889;210.55;304.28;-0.07;16.03
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-22;4.0734;0;32.7;25.2889;210.55;304.28;-0.13;16.11
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-21;4.115;0;4.2;25.2889;210.55;304.28;-0.02;16.27
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-20;4.1193;0;4.2;25.2889;210.55;304.28;-0.02;16.29
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-19;4.1235;0;4.2;25.2889;210.55;304.28;-0.02;16.31
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-18;4.1277;0;23.2;25.2889;210.55;304.28;-0.09;16.32
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-17;4.151;0;34.8;25.2889;210.55;304.28;-0.14;16.41
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-16;4.1857;0;39.5;25.2889;210.55;304.28;-0.16;16.55
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-15;4.2253;0;19;25.2889;210.55;304.28;-0.08;16.71
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-14;4.2443;0;58.6;25.2889;210.55;304.28;-0.23;16.78
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-13;4.303;15.19;0;25.2889;210.55;304.28;0.06;17.02
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-12;4.2878;0;4;25.2889;210.55;304.28;-0.02;16.96
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-11;4.2918;0;16.7;25.2889;210.55;304.28;-0.07;16.97
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-10;4.3085;0;37.1;25.2889;210.55;304.28;-0.15;17.04
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-09;4.3456;0;55.5;25.2889;210.55;304.28;-0.22;17.18
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-08;4.4011;0;129.5;25.2889;210.55;304.28;-0.51;17.4
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-07;4.5306;0;132.6;25.2889;210.55;304.28;-0.52;17.92
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-06;4.6631;0;73.1;25.2889;210.55;304.28;-0.29;18.44
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-05;4.7363;0;74.7;25.2889;210.55;304.28;-0.3;18.73
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-04;4.811;0;113.3;25.2889;210.55;304.28;-0.45;19.02
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-03;4.9243;0;124.4;25.2889;210.55;304.28;-0.49;19.47
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-02;5.0487;0;132.4;25.2889;210.55;304.28;-0.52;19.96
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-03-01;5.1811;0;118.4;25.2889;210.55;304.28;-0.47;20.49
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-28;5.2995;0;78.4;25.2889;210.55;304.28;-0.31;20.96
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-27;5.3779;33.69;0;25.2889;210.55;304.28;0.13;21.27
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-26;5.3442;27.44;0;25.2889;210.55;304.28;0.11;21.13
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-25;5.3168;0;11;25.2889;210.55;304.28;-0.04;21.02
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-24;5.3278;1.86;0;25.2889;210.55;304.28;0.01;21.07
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-23;5.3259;0;2.4;25.2889;210.55;304.28;-0.01;21.06
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-22;5.3284;0;10.9;25.2889;210.55;304.28;-0.04;21.07
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-21;5.3393;11.33;0;25.2889;210.55;304.28;0.04;21.11
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-20;5.328;40.9;0;25.2889;210.55;304.28;0.16;21.07
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-19;5.2871;36.91;0;25.2889;210.55;304.28;0.15;20.91
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-18;5.2502;37.2;0;25.2889;210.55;304.28;0.15;20.76
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-17;5.213;0;5.6;25.2889;210.55;304.28;-0.02;20.61
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-16;5.2186;0;183.7;25.2889;210.55;304.28;-0.73;20.64
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-15;5.4023;0;235.2;25.2889;210.55;304.28;-0.93;21.36
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-14;5.6375;0;211;25.2889;210.55;304.28;-0.83;22.29
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-13;5.8485;0;0.4;25.2889;210.55;304.28;-0;23.13
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-12;5.8489;0;16.6;25.2889;210.55;304.28;-0.07;23.13
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-11;5.8655;0;152.5;25.2889;210.55;304.28;-0.6;23.19
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-10;6.018;0;198.2;25.2889;210.55;304.28;-0.78;23.8
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-09;6.2162;0;187.2;25.2889;210.55;304.28;-0.74;24.58
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-08;6.4034;0;159.2;25.2889;210.55;304.28;-0.63;25.32
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-07;6.5626;0;66.9;25.2889;210.55;304.28;-0.26;25.95
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-06;6.6296;0;3.1;25.2889;210.55;304.28;-0.01;26.22
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-05;6.7165;0;3.9;25.2889;210.55;304.28;-0.02;26.56
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-04;6.7205;0;124.3;25.2889;210.55;304.28;-0.49;26.57
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-03;6.8447;0;117;25.2889;210.55;304.28;-0.46;27.07
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-02;6.9618;0;137;25.2889;210.55;304.28;-0.54;27.53
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-02-01;7.0987;0;31.1;25.2889;210.55;304.28;-0.12;28.07
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-01-31;7.1299;0;195.2;25.2889;210.55;304.28;-0.77;28.19
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-01-30;7.2968;0.14;0;25.2889;210.55;304.28;0;28.85
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-01-29;7.2967;19.34;0;25.2889;210.55;304.28;0.08;28.85
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-01-28;7.2773;0;158.7;25.2889;210.55;304.28;-0.63;28.78
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-01-27;7.436;0;233.2;25.2889;210.55;304.28;-0.92;29.4
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-01-26;7.6693;0;240.4;25.2889;210.55;304.28;-0.95;30.33
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-01-25;7.9097;0;249.6;25.2889;210.55;304.28;-0.99;31.28
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-01-24;8.1592;0;243.3;25.2889;210.55;304.28;-0.96;32.26
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-01-23;8.4025;0;84;25.2889;210.55;304.28;-0.33;33.23
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-01-22;8.4865;0;99.7;25.2889;210.55;304.28;-0.39;33.56
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-01-21;8.5862;0;237.6;25.2889;210.55;304.28;-0.94;33.95
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-01-20;8.8238;0;250;25.2889;210.55;304.28;-0.99;34.89
VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf);21W000000000081Y;2022-01-19;9.0737;0;255.1;25.2889;210.55;304.28;-1.01;35.88
