gruppe;untergruppe;jahr;gesamt_import_t;AL;DZ;AD;AO;AR;AM;AW;AU;AT;AZ;BS;BH;BD;BB;BY;BE;BZ;BJ;BO;BA;BR;VG;BN;BG;KH;CM;CA;CV;CL;CN;CO;CG;CR;CI;HR;CU;CW;CY;CZ;KP;CD;DK;DJ;DO;EC;EG;CQ;ER;EE;ET;FI;MK;FR;GA;GE;DE;GH;GI;GR;GT;GW;HN;HK;HU;IS;IN;ID;IR;IQ;IE;IL;IT;JM;JP;JO;KZ;KE;KR;XK;KW;KG;LA;LV;LB;LR;LY;LI;LT;LU;MG;MY;MT;MH;MR;MU;MX;MD;MN;ME;MA;MZ;MM;NA;NP;NL;NC;NZ;NG;NO;OM;OtherAfrica;OtherAsiaOceania;OtherEurope;OtherFormerSovietUnion;OtherNearandMiddleEast;OtherNon-OECD_Americas;PK;PA;PG;PE;PH;PL;PT;QA;RO;RU;ST;SA;SN;RS;SL;SG;SK;SI;ZA;SS;ES;LK;SD;SE;CH;SY;TW;TJ;TZ;TH;TL;TG;TT;TN;TR;TM;UG;UA;AE;UK;US;UY;ZU;VE;VN;YE;Else
oil;fluessigGas;2011;90957;0;0;0;0;0;0;0;0;101298.8266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;404;0;0;0;20095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38919;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3309;0;0;0;7354;0;0;0;0;0;0;0;1063;0;0;0;0;0;0;2483;0;0;0;0;0;0;0;0;0;0;0;0;1651;0;0;0;0;0;0;0;0;0
oil;fluessigGas;2012;81302;0;0;0;0;0;0;0;0;66794.629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33046;0;0;0;0;0;0;0;2342;0;0;0;0;0;0;0;0;0;0;0;11163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980;0;0;0;11122;0;0;0;0;0;0;0;711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1003;0;300;0;0;0;0;0;0;0
oil;fluessigGas;2013;62201;0;0;0;0;0;0;0;0;65737.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30028;0;0;0;0;0;0;0;7461;0;0;0;0;0;0;0;0;0;0;0;4052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1756;0;0;0;12042;0;0;0;0;0;0;0;461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2332;0;0;0;0;0;0;0;0;0
oil;fluessigGas;2014;63758;0;0;0;0;0;0;0;0;65112.265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38034;0;0;0;0;0;0;0;7631;0;0;0;0;0;0;0;0;0;0;0;6924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;583;0;0;0;4373;0;0;0;0;0;0;0;282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;707;0;0;0;0;0;0;0;0;0
oil;fluessigGas;2015;54344;0;0;0;0;0;0;0;0;138790.639;0;0;0;0;0;0;983;0;0;0;0;0;0;0;809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1845;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37780;0;0;0;0;0;0;0;1638;0;0;0;0;0;0;0;0;0;0;0;1559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;904;0;0;0;8826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;fluessigGas;2016;53493;0;0;0;0;0;0;0;0;121603.071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34571;0;0;0;0;0;0;0;995;0;0;0;0;0;0;0;0;0;0;0;2438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8227;0;0;0;4271;0;0;0;0;0;0;820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;fluessigGas;2017;61620;0;0;0;0;0;0;0;0;102106.18;0;0;0;0;0;0;3367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48304;0;0;0;0;0;0;0;1325;0;0;0;0;0;0;0;122;0;0;0;315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3621;0;0;0;1624;0;0;0;0;0;0;1159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;fluessigGas;2018;62349.296;0;0;0;0;0;0;0;0;110568.054;0;0;0;0;0;0;5804.159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42807.485;0;0;0;0;0;0;0;508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2266.5;0;0;8306.65;0;0;0;0;0;0;0;1162.872;186.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;fluessigGas;2019;60751.42;0;0;0;0;0;0;0;0;137079.298;0;0;0;0;0;0;5655.411108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1015.295821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41710.42285;0;0;0;0;0;0;0;494.9810718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;258.20863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2208.414565;0;0;8093.76874;0;0;0;0;0;0;0;1133.070136;181.8470816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;fluessigGas;2020;63937;0;0;0;0;0;0;0;0;117475;0;0;0;0;0;0;29306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26542;0;0;0;0;0;0;0;1053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3765;0;0;0;0;0;0;0;1242;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oil;sonstigeProdukteDerErdoelverarbeitung;2005;589346.0936;0;0;0;0;0;0;0;0;1101335.945;0;0;0;0;0;44;8698;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;1015;0;0;0;31959;0;0;1026;0;0;0;0;0;0;0;0;18;0;5336;0;0;229750.75;0;0;0;0;0;0;0;82300;0;0;0;0;0;0;0;80244;0;408;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1552;0;0;4297;0;0;0;0;22119;0;0;11523;3778;6;0;1529;0;0;10;300;6926;0;0;0;0;0;0;0;0;76;0;199;816;0;17942;20617;0;0;0;0;0;54391.34362
oil;sonstigeProdukteDerErdoelverarbeitung;2006;621401.7033;0;0;0;0;0;0;0;0;1444252.806;0;0;0;0;0;24;6739.3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4720;0;0;0;2652;0;0;0;35841;0;0;0;0;0;0;0;0;0;0;0;43;0;5123;0;0;271857;0;0;0;0;0;0;0;48628.2;0;0;0;0;0;0;0;110113;0;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29495;0;0;4803;0;0;0;0;23655;0;0;1468;405;0;0;1429;0;0;18;292;2537;0;0;0;0;0;0;0;0;143;0;0;12;0;470;20290;0;0;0;0;0;47540.20328
oil;sonstigeProdukteDerErdoelverarbeitung;2007;446290.9478;0;0;0;0;0;0;0;0;1533914.054;0;0;0;0;0;21.96382334;7545.211771;0;0;0;0;0;0;0;0;0;0;6;0;0;0;4319.051924;0;0;0;0;0;0;0;22758;0;0;0;0;0;0;0;0;0;0;0;256;0;6571;0;0;138867.8231;0;0;49;0;0;0;0;54028.71145;0;0;0;0;0;0;0;92915.88412;0;83;0;0;0;1322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2982;0;0;0;0;0;1247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31786;0;0;4395.510146;0;0;0;0;11622;0;0;5990.182169;370.6395189;0;0;1260;0;0;48.83031861;2065;2321.759159;0;0;0;0;0;0;0;0;315;0;0;0;0;656;18558.51556;0;0;0;0;0;33928.86472
oil;sonstigeProdukteDerErdoelverarbeitung;2008;470885.9527;0;0;0;0;0;0;0;0;1514359.784;0;0;0;0;0;27.52993953;7657.610236;0;0;0;0;0;0;0;0;0;0;4;0;0;0;5413.59473;0;0;0;51;0;0;0;35550;0;0;0;0;0;0;0;0;0;0;0;226;0;9994;0;0;137692.7902;0;0;14;0;0;0;0;61482.42172;0;0;0;0;0;0;0;102368.7504;0;94;0;0;0;7171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9380;0;0;5509.429149;0;0;0;0;20674;0;0;1551.618637;464.5677296;0;0;785;0;0;77.29416163;539;2910.544025;0;0;0;0;0;0;0;0;541;0;0;12;0;670;23261.65182;0;0;0;0;0;35756.14999
oil;sonstigeProdukteDerErdoelverarbeitung;2009;437296.3944;0;0;0;0;0;0;0;0;1509530.68;0;0;0;0;0;0;11336;0;0;0;2204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1612;0;0;0;45506;0;0;0;0;0;0;0;0;0;0;0;383;0;5048;0;0;135379;0;0;49;0;0;0;0;49164;0;0;0;0;0;0;0;112372;0;3645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;0;0;0;0;0;7800;0;0;0;0;0;0;0;0;0;0;2300;0;0;0;0;0;5143;20;0;1183;0;0;0;0;0;0;0;5017;583;0;0;915;0;0;18;390;0;0;0;0;0;0;0;0;0;1034;0;0;0;0;4034;6918;0;0;0;0;0;35033.39438
oil;sonstigeProdukteDerErdoelverarbeitung;2010;550559.3723;0;0;0;0;0;0;0;0;1342700.994;0;0;0;0;0;0;8321.2;0;0;0;7996;0;0;0;0;0;0;24;0;0;24;0;0;0;0;12;0;0;0;89189;0;0;0;0;0;0;0;0;0;0;0;85;0;5418;0;0;159927;0;0;0;0;0;0;0;86506.8;0;0;0;0;0;0;0;91651;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;6239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17466;0;0;3345;0;0;0;0;908;0;0;754;24;0;0;936;0;0;8;164;0;0;0;0;0;0;0;0;0;512;0;0;0;0;37752;507;0;0;0;0;0;32709.37228
oil;sonstigeProdukteDerErdoelverarbeitung;2011;469489.748;0;0;0;0;0;0;0;0;1317592.635;0;0;0;0;0;0;6082.2;0;0;0;1335;0;0;0;0;0;0;0;0;0;44;0;0;0;0;925;0;0;0;45922.5;0;0;0;0;0;0;0;0;0;0;0;0;0;5013;0;0;179815;0;0;0;0;0;0;0;95595.4;0;0;0;0;0;0;0;71122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4818;0;0;0;0;0;0;0;1;0;0;487;2006;0;0;1344;0;0;24;379;0;0;0;0;0;0;0;0;0;45;0;0;0;0;18147;19;0;0;0;0;0;35785.64804
oil;sonstigeProdukteDerErdoelverarbeitung;2012;410957.179;0;0;0;0;0;0;0;0;1561308.189;0;0;0;0;0;0;5165;0;0;0;3327;0;0;0;4419;0;0;0;0;0;300;0;0;0;0;298;0;0;0;46143;0;0;0;0;0;0;0;0;0;0;0;0;0;6141;0;0;136029;0;0;0;0;0;0;0;73051;0;0;0;0;0;0;0;89479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14455;0;0;2470;0;0;0;0;353;0;0;19;3159;0;0;1824;0;0;54;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16691;0;0;0;0;0;0;4589.179
oil;sonstigeProdukteDerErdoelverarbeitung;2013;463173.031;0;0;0;0;0;0;0;0;1455923.181;0;0;0;0;0;0;12722.6;0;0;0;3010;0;0;0;0;0;0;0;0;0;3;0;0;0;0;967;0;0;0;58248;0;0;0;0;0;0;49;0;0;0;0;0;0;4773;0;0;144892.5;0;0;0;0;0;0;0;63117;0;0;0;0;0;0;0;71994;0;0;0;0;0;14206;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31965;0;0;489;1;0;0;0;5612;0;0;40;130;0;0;1545;0;0;49;18;0;0;0;0;0;0;0;0;0;0;0;0;12;0;26465;1;0;0;0;0;0;18879.931
oil;sonstigeProdukteDerErdoelverarbeitung;2014;465971.39;0;0;0;0;0;0;0;0;1406536.657;0;0;0;0;0;0;13899.5;0;0;0;17351;0;0;0;0;0;0;0;0;0;42;0;0;0;0;103;0;0;0;59297;0;0;0;0;0;0;762;0;0;0;0;0;0;3377;0;0;129316.779;0;0;0;0;0;0;0;78751;0;0;0;0;0;0;0;62571;0;0;0;0;0;10898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21059;0;0;0;0;0;0;0;1484;0;0;22;980;0;0;1756;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15575;18189;0;0;0;0;0;27479.111
oil;sonstigeProdukteDerErdoelverarbeitung;2015;453211.849;0;0;0;0;0;0;0;0;1310877.406;0;0;0;0;0;0;15069.3;0;0;0;16825;0;0;0;0;0;0;0;0;0;155;0;0;0;0;0;0;0;0;29941;0;0;0;0;0;0;0;0;0;0;0;0;0;3402;0;0;184135.684;0;0;0;0;0;0;0;58437;0;0;0;0;0;0;0;50459;0;0;0;0;0;6612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23249;0;0;0;152;0;0;0;202;0;0;21;8909;0;0;121;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1334;6532;0;0;0;0;0;44903.865
oil;sonstigeProdukteDerErdoelverarbeitung;2016;508647.762;0;0;0;0;0;0;0;0;1390498.131;0;0;0;0;0;0;14904;0;0;0;16731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32789;0;0;0;0;0;0;0;0;0;0;0;186;0;4736;0;0;205277.961;0;0;0;0;0;0;0;71877;0;0;0;0;0;0;0;35284;0;0;0;0;0;8047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18373;0;0;7643;1280;0;0;0;2412;0;0;38;13728;0;0;43;0;0;0;52;0;0;0;0;0;0;0;0;0;20;0;0;34;0;1254;14362;0;7170;0;0;0;49802.801
oil;sonstigeProdukteDerErdoelverarbeitung;2017;538323.54;0;0;0;0;0;0;0;0;1196634.322;0;0;0;0;0;0;15874.6;0;0;0;26649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56248;0;0;0;0;0;0;0;0;0;0;0;105;0;3390;0;0;196433.652;0;0;0;0;0;0;0;55968;0;0;0;0;0;0;0;45930;0;0;0;0;0;7784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10017;0;0;18124;3872;0;0;0;3892;0;0;0;19333;0;0;110;0;0;59;2;0;0;0;0;0;0;0;0;0;0;0;0;24;0;7478;19490;0;0;0;0;0;40821.288
oil;sonstigeProdukteDerErdoelverarbeitung;2018;565958.8751;0;0;0;0;0;0;0;0;1489344.196;0;0;0;0;0;0;15735.89;0;0;0;20942.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71221.559;7057;0;0;0;0;0;0;0;0;0;0;205.74;0;3588.113;0;0;174966.7431;0;0;0;0;0;0;0;50848.429;0;0;0;0;0;0;0;80787.565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5994.835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6039.329;0;0;17916.2;6868.89;0;0;0;734.02;0;0;1171.52;23713.377;0;0;223;0;0;63.166;1.861;0;0;0;0;0;0;0;0;0;0;0;0;9.3;0;9027.29;22699.072;0;0;0;0;0;46143.286
oil;sonstigeProdukteDerErdoelverarbeitung;2019;506677.596;0;0;0;0;0;0;0;0;1491430.764;0;0;0;0;0;0;12968.94177;0;0;0;20337.00299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68169.16799;5930.69828;0;0;0;0;0;0;0;0;0;0;172.9037642;0;3026.947661;0;0;158050.9509;0;0;0;0;0;0;0;48439.56646;0;0;0;0;0;0;0;76517.69828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4979.54912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5355.967398;0;0;15056.763;5772.610756;0;0;0;712.791286;0;0;1137.638276;18017.00216;0;0;187.4090572;0;0;53.08466594;1.200365067;0;0;0;0;0;0;0;0;0;0;0;0;7.815714043;0;5990.422899;14641.1462;0;0;0;0;0;41150.317
oil;sonstigeProdukteDerErdoelverarbeitung;2020;416897.036;0;0;0;0;0;0;0;0;1592909.453;0;0;0;0;0;0;5340.655793;0;0;0;19748.83316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63010.1913;2359.515187;0;0;0;0;0;0;0;0;0;0;0;0;3562.230446;0;0;141054.7419;0;0;0;0;0;0;0;45164.63316;0;0;0;0;0;0;0;79490.48908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;925.6483454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5781.088968;0;0;1863.27777;15645.26404;0;0;0;692.1765312;0;0;1104.736451;7870.964315;0;0;2185.51246;0;0;1079.665105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1246.229997;5730.855;0;0;0;0;0;13040.327
oil;total;2005;7394402.257;0;0;0;0;0;0;0;0;;0;0;0;0;0;44;181668;0;0;0;0;0;0;0;1407;0;0;0;0;0;66;0;0;0;0;7575;0;0;426;232000;0;0;1273;0;0;0;0;0;0;0;0;18;0;15058;0;0;4033701.913;0;0;0;0;0;0;0;951939;0;0;0;0;0;0;0;739696;0;408;0;1552;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129412;0;0;4470;37558;0;0;0;22119;0;0;764078;83815;6;0;1529;0;0;124;5168;6926;0;0;0;0;0;0;0;0;76;0;199;816;0;18017;23481;0;0;0;0;0;54391.34362
oil;total;2006;15229456.41;0;303504;0;0;0;0;0;0;;181229;0;0;0;0;24;148386.3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4720;0;0;0;11029;0;0;0;188138.34;0;0;1252;0;0;0;0;0;0;0;0;43;0;18131;0;0;4457493.364;0;0;0;0;0;0;0;569868.2;0;0;0;331974;144171;0;0;821197;0;143;0;1567682;0;29399;0;0;0;0;0;0;0;1136913;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100877;0;0;1178583;0;0;0;0;0;0;0;0;0;0;0;0;0;38059;0;0;5065;1381951;0;811312;0;23655;0;0;767002;150316;0;0;1429;0;0;18;5505;620044;0;0;0;0;0;0;0;161859;143;0;0;12;0;498;20290;0;0;0;0;0;47540.20328
oil;total;2007;14576841.04;0;441891;0;0;0;0;0;0;;39070;0;0;0;0;21.96382334;103301.2118;0;0;0;0;0;0;0;1963;0;0;6;0;0;0;4319.051924;0;0;0;4705;0;0;0;146385;0;0;0;0;0;0;0;0;0;0;0;256;0;18739;0;0;4114708.913;0;0;49;0;0;0;0;594620.7115;0;0;0;529069;920413;0;0;670810.8841;0;83;0;1832207;0;7918;0;0;0;0;0;0;0;1730907;895;0;0;0;0;0;0;0;0;0;0;0;2982;0;0;0;0;0;48324;0;0;265245;0;0;0;0;0;0;0;0;0;0;0;0;0;42466;0;0;9623.510146;242215;0;571104;0;11622;0;0;936640.1822;187512.6395;0;0;1260;0;0;48.83031861;6513;671967.7592;0;0;0;0;0;0;0;129363;437;65027;0;0;0;679;18558.51556;0;0;168985;0;0;33928.86472
oil;total;2008;14661676.74;0;1132464;0;0;0;0;0;0;;83882;0;0;0;0;27.52993953;68560.61024;0;0;0;0;0;0;0;10132;0;0;4;0;0;0;5413.59473;0;0;0;5271;0;0;0;219557;0;0;0;0;0;0;76555;0;0;0;0;226;0;19010;0;0;3665683.575;0;0;14;0;0;0;0;601406.4217;0;0;0;262093;1480860;0;0;715211.7504;0;94;0;1983325;0;34454;0;0;0;0;0;0;0;838656;2623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36148;0;0;338678;0;0;0;0;0;0;0;0;0;0;0;0;0;26762;0;0;7507.429149;306220;0;457152;0;20674;0;0;996788.6186;223664.5677;0;0;785;0;0;77.29416163;2758;204996.544;0;0;0;0;0;0;0;90732;541;83974;0;12;0;715;23261.65182;0;0;598950;0;0;35756.14999
oil;total;2009;13556254.39;0;157864;0;0;0;0;0;0;;103932;0;0;0;0;0;109145;0;0;0;2204;0;0;0;0;0;0;0;0;0;0;1390;0;0;0;3703;0;0;2146;187870;0;0;0;0;0;0;75561;0;0;0;0;383;0;11330;0;0;3273324.997;0;0;49;0;0;0;0;429532;0;0;0;157897;1224488;0;0;606190;0;3645;0;2783430;0;8170;0;0;0;0;0;0;0;1107027;0;0;0;0;0;0;0;0;0;0;0;0;210;0;0;0;0;0;31863;0;0;465068;0;0;0;0;0;0;0;2300;0;0;0;0;0;12474;20;0;1293;300880;0;283072;0;0;0;0;1059169;357246;0;0;915;0;0;24;2661;307025;0;0;0;0;0;0;0;92564;1034;174731;0;1323;0;4374;6946;0;0;166748;0;0;35033.39438
oil;total;2010;13742307.73;0;76719;0;0;0;0;0;0;;175151;0;0;0;0;0;102611.2;0;0;0;7996;0;0;0;0;0;0;24;0;0;24;0;0;0;0;57;0;0;8877;292971;0;0;0;0;0;0;110822;0;0;0;0;171;0;11196;0;19646;3738620.356;0;0;0;0;0;0;0;521905.8;0;0;0;688247;187520;0;0;559401;0;3;0;1848953;0;12357;0;0;0;0;0;0;0;1611620;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;20170;0;0;745328;0;0;0;0;0;0;0;0;0;0;0;0;0;33651;0;0;76902;694699;0;0;0;908;0;0;1206527;355256;0;0;936;0;0;8;3694;554638;0;0;0;0;0;0;0;0;512;0;0;3129;0;37763;507;0;0;0;0;0;32709.37228
oil;total;2011;13360725.19;0;222867;0;0;0;0;0;0;;93658;0;0;0;0;0;17297.2;0;0;0;1335;0;0;0;0;0;0;0;0;0;44;0;0;0;0;1329;0;0;17409;331049.5;0;0;0;0;0;0;0;0;0;0;0;531;0;10228;0;0;3031257.443;0;0;0;0;0;0;0;499775.4;0;0;0;0;806646;0;0;479061;0;0;0;2175741;0;12726;0;0;0;0;0;0;0;559494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10437;0;0;1238243;35336;0;0;0;0;0;0;0;0;0;0;0;0;19656;200;0;177;1214315;0;817707;0;1;0;0;1140854;284393;0;0;1344;0;0;24;3619;203029;0;0;0;0;0;0;0;59934;45;0;0;1651;0;33250;276;0;0;0;0;0;35785.64804
oil;total;2012;13325287.04;0;321226;0;0;0;0;0;0;;232072;0;0;0;0;0;8594;0;0;0;3327;0;0;0;5645;0;0;0;0;0;300;0;0;0;0;298;0;0;0;431065;0;0;0;0;0;0;41137;0;0;0;0;0;0;12306;0;0;2860239.864;0;0;0;0;0;0;0;510352;0;0;0;148511;70239;0;0;455670;0;0;0;2023996;0;0;0;417549;0;0;0;0;0;995742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5859;0;0;1316225;0;0;0;0;0;0;0;0;0;0;0;0;0;16435;0;0;2641;1180611;0;843716;0;353;0;0;1070353;296447;0;0;1824;0;0;54;343;0;0;0;0;0;0;0;0;29574;0;0;0;1003;0;16991;0;0;0;0;0;0;4589.179
